TransactionDate,Location,ItemName,Cost,SaleQty,SaleBonusQty,SaleTotalQty,MRP,SaleAmount,SR_TotalQty,PerInvoiceAverageAmount
7-Mar-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,25981.56
7-Mar-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,19033.26
7-Mar-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,26223.35
7-Mar-23,Gumti,Clean 100ml,250,50,3,53,940,47000,0,48792.09
4-Mar-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,65925.32
28-Feb-23,Gumti,Clean 100ml,250,14,0,14,940,13160,0,22095.98
28-Feb-23,Gumti,Clean 100ml,250,6,1,7,940,5640,0,22095.98
26-Feb-23,Gumti,Clean 100ml,250,3,0,3,940,2820,0,14363.74
19-Feb-23,Gumti,Clean 100ml,250,62,5,67,940,58280,0,38978.26
18-Feb-23,Gumti,Clean 100ml,250,200,23,223,940,188000,0,145026
12-Feb-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,48792.09
7-Feb-23,Gumti,Clean 100ml,250,42,3,45,940,39480,0,40973.09
6-Feb-23,Gumti,Clean 100ml,250,42,3,45,940,39480,0,36912.45
6-Feb-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,65925.32
2-Feb-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,54340.45
2-Feb-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,34084.78
29-Jan-23,Gumti,Clean 100ml,250,100,11,111,940,94000,0,74443.34
29-Jan-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,30150.19
29-Jan-23,Gumti,Clean 100ml,250,40,3,43,940,37600,0,34615.59
25-Jan-23,Gumti,Clean 100ml,250,50,4,54,940,47000,0,35321.91
23-Jan-23,Gumti,Clean 100ml,250,50,0,50,940,47000,0,63194.94
22-Jan-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,65925.32
19-Jan-23,Gumti,Clean 100ml,250,40,3,43,940,37600,0,45489.02
19-Jan-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,32302.04
15-Jan-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,74443.34
10-Jan-23,Gumti,Clean 100ml,250,60,5,65,940,56400,0,37798.57
8-Jan-23,Gumti,Clean 100ml,250,30,0,30,940,28200,0,35007.41
8-Jan-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,45489.02
4-Jan-23,Gumti,Clean 100ml,250,2,0,2,940,1880,0,74443.34
4-Jan-23,Gumti,Clean 100ml,250,20,0,20,940,18800,0,39962.08
3-Jan-23,Gumti,Clean 100ml,250,20,1,21,940,18800,0,17191.83
1-Jan-23,Gumti,Clean 100ml,250,5,0,5,940,4700,0,12605.63
28-Dec-22,Gumti,Clean 100ml,250,100,10,110,940,94000,0,74443.34
27-Dec-22,Gumti,Clean 100ml,250,100,10,110,940,94000,0,91098.22
27-Dec-22,Gumti,Clean 100ml,250,100,10,110,940,94000,0,68059.97
26-Dec-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,44851.77
21-Dec-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,48792.09
20-Dec-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,33208.17
13-Dec-22,Gumti,Clean 100ml,250,100,10,110,940,94000,0,52584.81
13-Dec-22,Gumti,Clean 100ml,250,100,10,110,940,94000,0,72312.64
13-Dec-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,34084.78
13-Dec-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,36912.45
24-Nov-22,Gumti,Clean 100ml,250,16,0,16,940,15040,0,40973.09
24-Nov-22,Gumti,Clean 100ml,250,24,1,25,940,22560,0,73092.84
24-Nov-22,Gumti,Clean 100ml,250,80,7,87,940,75200,0,63194.94
24-Nov-22,Gumti,Clean 100ml,250,70,6,76,940,65800,0,74443.34
19-Nov-22,Gumti,Clean 100ml,250,20,0,20,940,18800,0,36912.45
19-Nov-22,Gumti,Clean 100ml,250,0,1,1,940,0,0,36912.45
13-Nov-22,Gumti,Clean 100ml,250,6,0,6,940,5640,0,16099.07
13-Nov-22,Gumti,Clean 100ml,250,4,0,4,940,3760,0,16099.07
6-Nov-22,Gumti,Clean 100ml,250,60,5,65,940,56400,0,99174.18
1-Nov-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,11686.4
27-Sep-22,Gumti,Clean 100ml,250,38,0,38,940,35720,0,52438.55
27-Sep-22,Gumti,Clean 100ml,250,2,3,5,940,1880,0,52438.55
26-Sep-22,Gumti,Clean 100ml,250,60,0,60,940,56400,0,37798.57
26-Sep-22,Gumti,Clean 100ml,250,0,5,5,940,0,0,37798.57
24-Sep-22,Gumti,Clean 100ml,250,51,0,51,940,47940,0,99174.18
24-Sep-22,Gumti,Clean 100ml,250,9,5,14,940,8460,0,99174.18
22-Sep-22,Gumti,Clean 100ml,250,24,1,25,940,22560,0,74443.34
18-Sep-22,Gumti,Clean 100ml,250,6,0,6,940,5640,0,33208.17
11-Sep-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,21278.59
7-Sep-22,Gumti,Clean 100ml,250,7,0,7,940,6580,0,39962.08
7-Sep-22,Gumti,Clean 100ml,250,3,0,3,940,2820,0,39962.08
6-Sep-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,52584.81
5-Sep-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,9587.19
4-Sep-22,Gumti,Clean 100ml,250,13,0,13,940,12220,0,30150.19
4-Sep-22,Gumti,Clean 100ml,250,7,1,8,940,6580,0,30150.19
3-Sep-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,72312.64
3-Sep-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,65925.32
3-Sep-22,Gumti,Clean 100ml,250,50,4,54,940,47000,0,37798.57
31-Aug-22,Gumti,Clean 100ml,250,40,0,40,940,37600,0,63194.94
28-Aug-22,Gumti,Clean 100ml,250,1,0,1,940,940,0,5931.3
25-Aug-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,16490
25-Aug-22,Gumti,Clean 100ml,250,10,0,10,940,9400,0,48792.09
25-Aug-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,99174.18
25-Aug-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,68389.71
25-Aug-22,Gumti,Clean 100ml,250,100,11,111,940,94000,0,68059.97
24-Aug-22,Gumti,Clean 100ml,250,3,0,3,940,2820,0,48792.09
22-Aug-22,Gumti,Clean 100ml,250,60,5,65,940,56400,0,38950.76
22-Aug-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,34084.78
21-Aug-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,45489.02
21-Aug-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,32367.35
21-Aug-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,37798.57
20-Aug-22,Gumti,Clean 100ml,250,10,0,10,940,9400,0,48792.09
17-Aug-22,Gumti,Clean 100ml,250,15,0,15,940,14100,0,16099.07
7-Aug-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,34084.78
7-Aug-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,34615.59
7-Aug-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,44851.77
4-Aug-22,Gumti,Clean 100ml,250,6,0,6,940,5640,0,65925.32
4-Aug-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,30150.19
2-Aug-22,Gumti,Clean 100ml,250,25,1,26,940,23500,0,99174.18
1-Aug-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,40973.09
1-Aug-22,Gumti,Clean 100ml,250,100,10,110,940,94000,0,73092.84
31-Jul-22,Gumti,Clean 100ml,250,2,0,2,940,1880,0,14491.8
28-Jul-22,Gumti,Clean 100ml,250,4,0,4,940,3760,0,4077.63
28-Jul-22,Gumti,Clean 100ml,250,3,0,3,940,2820,0,3212.9
28-Jul-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,34084.78
28-Jul-22,Gumti,Clean 100ml,250,10,0,10,940,9400,0,48792.09
27-Jul-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,17856.07
27-Jul-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,36274.7
27-Jul-22,Gumti,Clean 100ml,250,20,1,21,940,18800,0,52438.55
26-Jul-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,33208.17
26-Jul-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,33208.17
25-Jul-22,Gumti,Clean 100ml,250,40,3,43,940,37600,0,52584.81
7-Jul-22,Gumti,Clean 100ml,1,6,0,6,940,5640,0,52438.55
15-May-22,Gumti,Clean 100ml,1,3,0,3,940,2820,0,65925.32
8-May-22,Gumti,Clean 100ml,250,5,0,5,940,4700,0,65925.32
28-Apr-22,Gumti,Clean 100ml,250,100,12,112,940,94000,0,37798.57
27-Apr-22,Gumti,Clean 100ml,1,10,0,10,940,9400,0,44851.77
27-Apr-22,Gumti,Clean 100ml,1,60,0,60,940,56400,0,38978.26
27-Apr-22,Gumti,Clean 100ml,1,0,5,5,940,0,0,38978.26
26-Apr-22,Gumti,Clean 100ml,1,20,1,21,940,18800,0,33208.17
26-Apr-22,Gumti,Clean 100ml,1,10,0,10,940,9400,0,39962.08
25-Apr-22,Gumti,Clean 100ml,1,6,0,6,940,5640,0,6203.3
24-Apr-22,Gumti,Clean 100ml,1,100,12,112,940,94000,0,68059.97
24-Apr-22,Gumti,Clean 100ml,1,100,12,112,940,94000,0,91098.22
23-Apr-22,Gumti,Clean 100ml,1,20,1,21,940,18800,0,26223.35
25-Oct-23,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,12769.91
19-Oct-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,9716.16
18-Oct-23,Karatoa,Clean 100ml,250,150,1,151,940,141000,0,46446.29
18-Oct-23,Karatoa,Clean 100ml,250,0,16,16,940,0,0,46446.29
16-Oct-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,33469.75
10-Oct-23,Karatoa,Clean 100ml,250,40,0,40,940,37600,0,55814.68
10-Oct-23,Karatoa,Clean 100ml,250,0,3,3,940,0,0,55814.68
7-Oct-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,17187.23
4-Oct-23,Karatoa,Clean 100ml,250,60,0,60,940,56400,0,19585.23
4-Oct-23,Karatoa,Clean 100ml,250,0,3,3,940,0,0,19585.23
4-Oct-23,Karatoa,Clean 100ml,250,0,2,2,940,0,0,19585.23
3-Oct-23,Karatoa,Clean 100ml,250,7,0,7,940,6580,0,8296.2
1-Oct-23,Karatoa,Clean 100ml,250,9,0,9,940,8460,0,9743.27
23-Sep-23,Karatoa,Clean 100ml,250,20,0,20,940,18800,0,18964.46
23-Sep-23,Karatoa,Clean 100ml,250,0,1,1,940,0,0,18964.46
19-Sep-23,Karatoa,Clean 100ml,250,2,0,2,940,1880,0,9743.27
12-Sep-23,Karatoa,Clean 100ml,250,20,0,20,940,18800,0,80970.66
12-Sep-23,Karatoa,Clean 100ml,250,0,1,1,940,0,0,80970.66
12-Sep-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,84964.42
7-Sep-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,22910.08
7-Sep-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,26196.34
7-Sep-23,Karatoa,Clean 100ml,250,100,0,100,940,94000,0,91434.24
7-Sep-23,Karatoa,Clean 100ml,250,0,3,3,940,0,0,91434.24
7-Sep-23,Karatoa,Clean 100ml,250,0,8,8,940,0,0,91434.24
7-Sep-23,Karatoa,Clean 100ml,250,100,6,106,940,94000,0,189769.71
5-Sep-23,Karatoa,Clean 100ml,250,50,0,50,940,47000,0,127263.04
5-Sep-23,Karatoa,Clean 100ml,250,0,6,6,940,0,0,127263.04
5-Sep-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,49090.35
4-Sep-23,Karatoa,Clean 100ml,250,100,0,100,940,94000,0,46446.29
4-Sep-23,Karatoa,Clean 100ml,250,0,11,11,940,0,0,46446.29
24-Aug-23,Karatoa,Clean 100ml,250,10,0,10,940,9400,0,19585.23
23-Aug-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,33469.75
20-Aug-23,Karatoa,Clean 100ml,250,100,11,111,940,94000,0,60295.99
20-Aug-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,84964.42
17-Aug-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,16158.2
17-Aug-23,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,11131.02
17-Aug-23,Karatoa,Clean 100ml,250,200,24,224,940,188000,0,86310.27
7-Aug-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,36433.14
7-Aug-23,Karatoa,Clean 100ml,250,6,0,6,940,5640,0,6807.15
7-Aug-23,Karatoa,Clean 100ml,250,50,2,52,940,47000,0,189769.71
6-Aug-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,17881.74
3-Aug-23,Karatoa,Clean 100ml,250,70,6,76,940,65800,0,84964.42
3-Aug-23,Karatoa,Clean 100ml,250,6,0,6,940,5640,0,7352.21
3-Aug-23,Karatoa,Clean 100ml,250,60,5,65,940,56400,0,96102
1-Aug-23,Karatoa,Clean 100ml,250,1,0,1,940,940,0,11705.27
31-Jul-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,37355.52
26-Jul-23,Karatoa,Clean 100ml,250,100,10,110,940,94000,0,149803.5
26-Jul-23,Karatoa,Clean 100ml,250,0,2,2,940,0,0,149803.5
26-Jul-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,15621.22
24-Jul-23,Karatoa,Clean 100ml,250,0,1,1,940,0,0,22057.33
24-Jul-23,Karatoa,Clean 100ml,250,20,0,20,940,18800,0,22057.33
22-Jul-23,Karatoa,Clean 100ml,250,20,0,20,940,18800,0,127263.04
22-Jul-23,Karatoa,Clean 100ml,250,0,2,2,940,0,0,127263.04
22-Jul-23,Karatoa,Clean 100ml,250,6,0,6,940,5640,0,6807.15
20-Jul-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,30506.98
19-Jul-23,Karatoa,Clean 100ml,250,200,22,222,940,188000,0,54261.78
17-Jul-23,Karatoa,Clean 100ml,250,6,0,6,940,5640,0,6807.15
13-Jul-23,Karatoa,Clean 100ml,250,25,0,25,940,23500,0,27348.38
11-Jul-23,Karatoa,Clean 100ml,250,20,0,20,940,18800,0,17881.74
11-Jul-23,Karatoa,Clean 100ml,250,0,1,1,940,0,0,17881.74
10-Jul-23,Karatoa,Clean 100ml,250,100,10,110,940,94000,0,91434.24
9-Jul-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,33469.75
26-Jun-23,Karatoa,Clean 100ml,250,12,0,12,940,11280,0,14080.36
25-Jun-23,Karatoa,Clean 100ml,250,50,3,53,940,47000,0,189769.71
25-Jun-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,37355.52
15-Jun-23,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,19585.23
10-Jun-23,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,15445.05
8-Jun-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,30506.98
4-Jun-23,Karatoa,Clean 100ml,250,60,1,61,940,56400,0,96102
4-Jun-23,Karatoa,Clean 100ml,250,0,4,4,940,0,0,96102
31-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,9716.16
31-May-23,Karatoa,Clean 100ml,250,25,0,25,940,23500,0,27348.38
30-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,15263.35
30-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,26196.34
29-May-23,Karatoa,Clean 100ml,250,100,10,110,940,94000,0,91434.24
27-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,33469.75
27-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,17881.74
23-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,16158.2
23-May-23,Karatoa,Clean 100ml,250,18,0,18,940,16920,0,22057.33
23-May-23,Karatoa,Clean 100ml,250,2,1,3,940,1880,0,22057.33
23-May-23,Karatoa,Clean 100ml,250,100,11,111,940,94000,0,46446.29
20-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,33469.75
20-May-23,Karatoa,Clean 100ml,250,100,11,111,940,94000,0,60295.99
18-May-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,44204.63
14-May-23,Karatoa,Clean 100ml,250,4,0,4,940,3760,0,11705.27
26-Apr-23,Karatoa,Clean 100ml,250,40,1,41,940,37600,0,96102
26-Apr-23,Karatoa,Clean 100ml,250,0,2,2,940,0,0,96102
15-Apr-23,Karatoa,Clean 100ml,250,8,0,8,940,7520,0,6807.15
11-Apr-23,Karatoa,Clean 100ml,250,20,0,20,940,18800,0,17685.16
11-Apr-23,Karatoa,Clean 100ml,250,0,1,1,940,0,0,17685.16
9-Apr-23,Karatoa,Clean 100ml,250,20,0,20,940,18800,0,29581.46
9-Apr-23,Karatoa,Clean 100ml,250,0,1,1,940,0,0,29581.46
2-Apr-23,Karatoa,Clean 100ml,250,6,0,6,940,5640,0,6807.15
1-Apr-23,Karatoa,Clean 100ml,250,12,0,12,940,11280,0,22027.89
29-Mar-23,Karatoa,Vivabond (5Ltr.),1,15,1,16,2350,35250,0,189769.71
25-Mar-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,55814.68
16-Mar-23,Karatoa,Vivabond (5Ltr.),1,1,0,1,2350,2350,0,15263.35
16-Mar-23,Karatoa,Clean 100ml,250,33,2,35,940,31020,0,49735.46
7-Mar-23,Karatoa,Clean 100ml,250,7,0,7,940,6580,0,8930.8
7-Mar-23,Karatoa,Clean 100ml,250,200,24,224,940,188000,0,86310.27
28-Feb-23,Karatoa,Clean 100ml,250,10,0,10,940,9400,0,21868.33
28-Feb-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,22057.33
23-Feb-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,84964.42
20-Feb-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,33469.75
19-Feb-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,17881.74
19-Feb-23,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,12227.28
13-Feb-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,63464.01
9-Feb-23,Karatoa,Clean 100ml,250,3,0,3,940,2820,0,17685.16
5-Feb-23,Karatoa,Clean 100ml,250,1,0,1,940,940,0,55814.68
4-Feb-23,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,7352.21
4-Feb-23,Karatoa,Clean 100ml,250,60,5,65,940,56400,0,26462.4
4-Feb-23,Karatoa,Clean 100ml,250,200,25,225,940,188000,0,51619.47
2-Feb-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,96102
2-Feb-23,Karatoa,Clean 100ml,250,60,5,65,940,56400,0,29328.64
2-Feb-23,Karatoa,Clean 100ml,250,1,0,1,940,940,0,11705.27
2-Feb-23,Karatoa,Clean 100ml,250,35,2,37,940,32900,0,30606.65
31-Jan-23,Karatoa,Clean 100ml,250,8,0,8,940,7520,0,18964.46
28-Jan-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,49735.46
25-Jan-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,38968.5
24-Jan-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,58072.88
12-Jan-23,Karatoa,Clean 100ml,250,60,5,65,940,56400,0,33469.75
10-Jan-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,69762.42
10-Jan-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,22394.18
9-Jan-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,24223.58
9-Jan-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,15263.35
5-Jan-23,Karatoa,Clean 100ml,250,60,6,66,940,56400,0,127263.04
4-Jan-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,19445.98
4-Jan-23,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,15175.97
3-Jan-23,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,23893.45
29-Dec-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,47072.89
27-Dec-22,Karatoa,Clean 100ml,250,25,0,25,940,23500,0,27348.38
27-Dec-22,Karatoa,Clean 100ml,250,200,25,225,940,188000,0,71021.51
27-Dec-22,Karatoa,Clean 100ml,250,100,11,111,940,94000,0,46446.29
27-Dec-22,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,7352.21
27-Dec-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,33469.75
27-Dec-22,Karatoa,Clean 100ml,250,8,0,8,940,7520,0,22027.89
25-Dec-22,Karatoa,Clean 100ml,250,100,12,112,940,94000,0,86310.27
21-Dec-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,84964.42
21-Dec-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,80970.66
19-Dec-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,16158.2
12-Dec-22,Karatoa,Clean 100ml,250,50,5,55,940,47000,0,22057.33
11-Dec-22,Karatoa,Clean 100ml,250,50,4,54,940,47000,0,37355.52
11-Dec-22,Karatoa,Clean 100ml,250,100,11,111,940,94000,0,38185.82
11-Dec-22,Karatoa,Clean 100ml,250,100,10,110,940,94000,0,71021.51
11-Dec-22,Karatoa,Clean 100ml,250,50,4,54,940,47000,0,51619.47
21-Nov-22,Karatoa,Clean 100ml,250,100,10,110,940,94000,0,91434.24
21-Nov-22,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,23893.45
21-Nov-22,Karatoa,Clean 100ml,250,40,3,43,940,37600,0,16223.31
19-Nov-22,Karatoa,Clean 100ml,250,2,0,2,940,1880,0,86310.27
19-Nov-22,Karatoa,Clean 100ml,250,145,18,163,940,136300,0,86310.27
19-Nov-22,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,86310.27
15-Nov-22,Karatoa,Clean 100ml,250,100,12,112,940,94000,0,60295.99
15-Nov-22,Karatoa,Clean 100ml,250,9,0,9,940,8460,0,54261.78
15-Nov-22,Karatoa,Clean 100ml,250,91,10,101,940,85540,0,54261.78
14-Nov-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,9716.16
13-Nov-22,Karatoa,Clean 100ml,250,5,0,5,940,4700,0,11131.02
2-Nov-22,Karatoa,Clean 100ml,250,98,0,98,940,92120,0,46446.29
2-Nov-22,Karatoa,Clean 100ml,250,2,10,12,940,1880,0,46446.29
1-Nov-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,25213.04
31-Oct-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,11131.02
30-Oct-22,Karatoa,Clean 100ml,250,50,3,53,940,47000,0,189769.71
20-Oct-22,Karatoa,Clean 100ml,250,2,0,2,940,1880,0,15175.97
16-Oct-22,Karatoa,Clean 100ml,250,20,1,21,940,18800,0,55814.68
12-Oct-22,Karatoa,Clean 100ml,250,2,0,2,940,1880,0,17685.16
12-Oct-22,Karatoa,Clean 100ml,250,1,0,1,940,940,0,17685.16
